gene_id	gene_name	A.TpM	B.TpM	A_vs_B.log2FC	A_vs_B.pvalue	A_vs_B.FDR
ENSDARG00000002576	cabp5a	0.283333333333333	0.323333333333333	0.327503352288289	0.52631306634257	0.954142241295391
ENSDARG00000002582	tbx15	5.76	4.23333333333333	-0.355123759299048	0.024616285307421	0.249715646793332
ENSDARG00000002587	dpysl3	30.7433333333333	15.9066666666667	-0.86223121034498	2.63869098512054e-05	0.0061336914487
ENSDARG00000002589	mylpfb	428.533333333333	176.183333333333	-1.24769615523485	0.002502045365186	0.0750354527832
ENSDARG00000002591	ruvbl1	71.57	127.416666666667	0.753307109969584	0.006861613245671	0.128165276853296
ENSDARG00000002593	slc45a2	15.75	11.3	-0.395752063898295	0.042809859658951	0.326693027273124
ENSDARG00000002597	pabpc1l	0.626666666666667	0.883333333333333	0.580235976068801	0.102012579811496	0.489423716368894
ENSDARG00000002600	pcsk1	1.09666666666667	0.98	-0.029886777556378	0.938817631169939	1
ENSDARG00000002601	irx7	11.9466666666667	16.6566666666667	0.568786230714261	0.001794614388061	0.062300334958987
ENSDARG00000002607	unm_sa1614	0.886666666666667	0.456666666666667	-0.79805432711348	0.014786960720793	0.190870484891643
ENSDARG00000002609	rnf145a	6.00666666666667	4.22666666666667	-0.350640176075262	0.429624293722034	0.873929795743845
ENSDARG00000002613	rpa3	76.45	58.5433333333333	-0.280328043135919	0.15195313214619	0.588182666925557
ENSDARG00000002632	anxa11b	60.89	53.2866666666667	-0.106164945371047	0.485049379374597	0.921753915053766
ENSDARG00000002634	b4galt1	13.4866666666667	15.16	0.257706363840499	0.121186835217794	0.531348628997451
ENSDARG00000002635	FAM184A (1 of 2)	0.55	0.35	-0.574353405814337	0.050842651185588	0.355552462078922
ENSDARG00000002642	sh3gl1b	21.55	24.6566666666667	0.28021243611063	0.040710110883032	0.319399123673786
ENSDARG00000002644	rgs5a	4.60333333333333	3.39333333333333	-0.355967518567589	0.152768342906515	0.588477907738616
ENSDARG00000002656	stxbp5a	1.15333333333333	0.823333333333333	-0.400861588285836	0.089706513001135	0.463779759666746
ENSDARG00000002659	mapre1b	97.0333333333333	93.4333333333333	0.150707550649543	0.631065632025287	1
ENSDARG00000002663	optn	13.3166666666667	16.6366666666667	0.410401865984018	0.046103216939405	0.338764065866869
ENSDARG00000002666	kcnj1b	2.31666666666667	1.73333333333333	-0.330490440084433	0.221706703932879	0.678737088827213
ENSDARG00000002670	ATG14	8.47	7.94	-0.012921051070859	0.932785472309531	1
ENSDARG00000002682	tbcela	4.48333333333333	6.11333333333333	0.180967952296271	0.574397487211981	0.98454853182318
ENSDARG00000002685	fam113	0.026666666666667	0.056666666666667	1.73991627422723	0.176547201003102	0.614823431145937
ENSDARG00000002690	rabif	17.6733333333333	15.83	-0.070730638380574	0.726887611067778	1
ENSDARG00000002696	gnb3b	0.046666666666667	0.056666666666667	0.728048085189838	0.491816356872068	0.927285051918298
ENSDARG00000002701	rasl12	0.373333333333333	0.27	-0.336823033254968	0.414626549705376	0.86079469896907
ENSDARG00000002707	her11	0.423333333333333	0.99	1.27887184718481	0.008931705524896	0.145681822346649
ENSDARG00000002710	ncl	334.686666666667	372.21	0.304154861867738	0.37731998464892	0.850992854994095
ENSDARG00000002720	utp15	28.34	28.4333333333333	0.091799901627527	0.677156690915651	1
ENSDARG00000002722	ankrd2	0.02	0.036666666666667	0.701033580268338	0.684958618369799	1
ENSDARG00000002728	kiss1ra	0	0	0	1	1
ENSDARG00000002731	sdc2	85.2133333333333	104.03	0.377188624205585	0.011919127792078	0.169972256836735
ENSDARG00000002732	spon2b	0.723333333333333	0.57	-0.261447744612198	0.433553071858566	0.877382263422492
ENSDARG00000002745	tdh	69.5533333333333	69.7966666666667	0.086414078380635	0.630364083173417	1
ENSDARG00000002748	sema6d	2.54666666666667	2.17333333333333	-0.130104906529566	0.452854138805685	0.893594917883446
ENSDARG00000002750	phf20a	5.08666666666667	3.12333333333333	-0.612006283878692	0.007579109374845	0.134619016319407
ENSDARG00000002754	pdcd2l	9.87333333333333	11.89	0.461223802987044	0.278343516665599	0.74874617579604
ENSDARG00000002758	dedd1	1.97333333333333	5.96	1.67007065257881	5.22191689780787e-06	0.002558498268377
ENSDARG00000002760	gdf5	0.136666666666667	0.12	0.382577603543431	0.586307614361478	0.990735291183258
ENSDARG00000002764	miox	8.24	6.73333333333333	-0.212118453807067	0.312365276056174	0.781966253219921
ENSDARG00000002768	pvalb2	684.713333333333	206.306666666667	-1.70327651327005	1.98469474052661e-06	0.001506383587151
ENSDARG00000002771	SLC4A5 (1 of 2)	0.13	0.246666666666667	0.968034328287213	0.043678012764119	0.329702221497721
ENSDARG00000002773	htr1fa	0.316666666666667	0.353333333333333	0.506544450491506	0.448418740270009	0.889768948372522
ENSDARG00000002779	pdx1	1.57333333333333	1.76333333333333	0.235864964073688	0.44996381288847	0.891169001807157
ENSDARG00000002787	tle3a	19.5133333333333	15.8	-0.204655856277544	0.254499560766218	0.718334412810396
ENSDARG00000002790	ap2m1a	109.39	92.1166666666667	-0.157517334025172	0.251713667481677	0.715090761844965
ENSDARG00000002791	atp1a1a.1	122.77	138.44	0.257543160900407	0.060330318564685	0.385192392808643
ENSDARG00000002792	arcn1a	39.1833333333333	39.74	0.111329555717284	0.427531690078276	0.872571246726663
ENSDARG00000002794	RNF14 (1 of 5)	1.04333333333333	1.02	0.041471986549546	0.877711751125196	1
ENSDARG00000002795	meis3	25.6833333333333	26.2233333333333	0.113544437852837	0.425131916074803	0.870294795348349
ENSDARG00000002797	BX908804.1	0.096666666666667	0.323333333333333	1.77288548545981	0.047354920752623	0.342908631470846
ENSDARG00000002798	cog8	6.42333333333333	6.57666666666667	0.127228741068656	0.443973311249336	0.886478080546315
ENSDARG00000002816	rasgrf2b	0.14	0.083333333333333	-0.845164899097235	0.204212859939469	0.657590187107408
ENSDARG00000002826	cep57l1	8.94666666666667	8.11333333333333	-0.058740109454961	0.786599048004319	1
ENSDARG00000002830	trmt2a	13.5966666666667	15.6866666666667	0.393607161720831	0.231920246075859	0.689752371930271
ENSDARG00000002831	col4a4	3.62333333333333	2.69666666666667	-0.343242989745475	0.056894575569146	0.374983764104015
ENSDARG00000002840	si:dkey-28b4.8	6.32333333333333	5.11	-0.214959503006895	0.158266174922035	0.595530130989833
ENSDARG00000002847	fndc1	0.636666666666667	0.516666666666667	-0.197739688095486	0.393459202258065	0.8532864669209
ENSDARG00000002872	zgc:113210	4.18333333333333	3.97333333333333	0.001472067021294	0.993382526238876	1
ENSDARG00000002877	reps1	5.92333333333333	5.33	-0.068835218272829	0.630685782643043	1
ENSDARG00000002880	ccdc132	5.36333333333333	3.80333333333333	-0.448117335183522	0.052403308312372	0.360295371291909
ENSDARG00000002894	aven	11.52	13.11	0.275563243561251	0.213467213076919	0.671038430052379
ENSDARG00000002897	INPP1	7.43	7.84333333333333	0.168064761647706	0.246271537679016	0.707788977570942
ENSDARG00000002909	tjp3	10.09	12.4766666666667	0.338867574692621	0.076721265741715	0.432759155493233
ENSDARG00000002912	adipor1a	16.7833333333333	16.5066666666667	0.058652082285027	0.798084283425589	1
ENSDARG00000002916	sec31b	11.9166666666667	10.4	-0.108962050606112	0.459238166176297	0.89912968645775
ENSDARG00000002917	gls2b	0.363333333333333	0.166666666666667	-1.08953621054314	0.097651923436268	0.481876366359932
ENSDARG00000002933	gbx2	6.83	8.36	0.375984048648076	0.020318869646685	0.223985822650734
ENSDARG00000002937	meis1a	35.53	28.6633333333333	-0.226922961126032	0.11940808998643	0.527652205050345
ENSDARG00000002945	bgnb	0.91	0.783333333333333	-0.112285544290073	0.663583932179039	1
ENSDARG00000002947	abcd3b	6.71333333333333	7.61333333333333	0.260788382831419	0.140446233462391	0.569111270465636
ENSDARG00000002949	ppp6c	68.54	65.8966666666667	0.029238785351032	0.846043408741679	1
ENSDARG00000002952	smo	35.7666666666667	35.6066666666667	0.07750112895398	0.6657302493297	1
ENSDARG00000002956	si:dkey-32n7.4	0.413333333333333	0.243333333333333	-0.63181011401097	0.091982323362272	0.468883959688289
ENSDARG00000002959	gpr34b	0	0	0	1	1
ENSDARG00000002967	pdap1b	13	13.76	0.164375581118323	0.382891470351068	0.850992854994095
ENSDARG00000002968	a1cf	23.3333333333333	38.4266666666667	0.804521200367719	1.0353372073417e-05	0.003625358637044
ENSDARG00000002970	ss18	46.0366666666667	41.3	-0.061359721405362	0.739075529083587	1
ENSDARG00000002971	phc1	2.31	2.4	0.148215947279063	0.369729866669112	0.845404010899714
ENSDARG00000002986	gda	0.676666666666667	0.41	-0.963125508405842	0.032175378878337	0.287248648317927
ENSDARG00000002988	tnnt2d	36.7333333333333	18.4733333333333	-1.005759674603	0.093485202720919	0.472575119214781
ENSDARG00000002991	cep135	8.10333333333333	6.3	-0.208513082984502	0.408912949417007	0.859715300217067
ENSDARG00000002994	itpkca	12.54	13.4766666666667	0.194635388449518	0.261075126404391	0.727255372198576
ENSDARG00000003008	prkcea	6.19333333333333	4.47	-0.37210025525722	0.03178359332773	0.285583317992908
ENSDARG00000003017	zgc:55512	24.26	26.35	0.232883199473294	0.213595103700935	0.671109241077711
ENSDARG00000003020	lrrc4.2	1.80666666666667	1.11666666666667	-0.597338687029535	0.0345540077466	0.295291963191718
ENSDARG00000003021	hdac8	10.6166666666667	7.94333333333333	-0.327006967197331	0.078920770308336	0.439199574902138
ENSDARG00000003022	limk1b	5.05666666666667	4.25666666666667	-0.151649705526789	0.54289429730731	0.966736121144687
ENSDARG00000003027	scnm1	4.39	3.64	-0.186673881333519	0.393213393797809	0.853100821055851
ENSDARG00000003032	eif4a1b	193.39	140.74	-0.493281832717565	0.059884361469336	0.38368104017067
ENSDARG00000003035	hspa9	79.3633333333333	69.8733333333333	-0.097078567260872	0.556510783239118	0.976646217766914
ENSDARG00000003041	CABZ01111496.1	12.28	12.4566666666667	0.114673054073014	0.484002683199986	0.92104388191444
ENSDARG00000003046	sorbs2a	1.20333333333333	1.24	0.139951934388604	0.555746755696969	0.976166065229793
ENSDARG00000003054	tacr3l	0.333333333333333	0.336666666666667	0.183737318253227	0.632897718048162	1
ENSDARG00000003058	fgfr1op	19.73	14.0933333333333	-0.390100569051918	0.121636528651677	0.532010610290982
ENSDARG00000003061	cd276	27.7233333333333	21.4433333333333	-0.278505761381989	0.065317289672748	0.400801488286703
ENSDARG00000003068	gorasp1	20.4066666666667	28.1033333333333	0.545098467655512	0.00094020688692	0.04463999726908
ENSDARG00000003069	btbd7	6.82333333333333	5.09	-0.341245819382675	0.057636283924428	0.37729552603109
ENSDARG00000003077	si:ch73-111m19.2	0.703333333333333	0.11	-2.87114634355235	8.73102327184765e-05	0.011322858543521
ENSDARG00000003081	mybphb	137.436666666667	87.9066666666667	-0.557315085626632	0.003736563125777	0.091396563645632
ENSDARG00000003084	spire2	0.353333333333333	0.183333333333333	-0.814529396592438	0.168313831916215	0.608156410827741
ENSDARG00000003085	stambpl1	3.40333333333333	3.73333333333333	0.227796412065712	0.27189845367511	0.741048357226463
ENSDARG00000003087	ubxn6	10.4666666666667	11.1066666666667	-0.059669182422439	0.785474512754426	1
ENSDARG00000003090	or103-4	0	0	0	1	1
ENSDARG00000003091	oclnb	19.6366666666667	22.7	0.296296887947667	0.033400709508146	0.291029383230074
ENSDARG00000003098	kdm5bb	47.5866666666667	51.3933333333333	0.014201404969419	0.954566418695715	1
ENSDARG00000003109	rcan1a	25.79	46.8866666666667	0.954027872276554	4.24839794125683e-05	0.007399211114699
ENSDARG00000003113	ada	1.41333333333333	0.763333333333333	-0.843202612604914	0.02084496084993	0.227034701842588
ENSDARG00000003127	zgc:123105	33.4766666666667	33.2333333333333	-0.032875538275223	0.870009253714493	1
ENSDARG00000003132	apip	0.433333333333333	0.693333333333333	0.718855126218274	0.247269818803987	0.709264159452767
ENSDARG00000003142	dachc	3.46	2.78333333333333	-0.230083482978572	0.250505062469457	0.713389495168094
ENSDARG00000003144	pxmp2	2.79666666666667	1.14333333333333	-1.02907064123513	0.069925163757001	0.414000128308089
ENSDARG00000003145	CLMP	1.66	1.28333333333333	-0.388020874905977	0.244246870638491	0.705343678747191
ENSDARG00000003146	si:dkey-27m7.4	0.193333333333333	0.13	-1.17639302322294	0.255315818231409	0.719623766668879
ENSDARG00000003151	skp1	156.66	141.213333333333	-0.039352436573095	0.872164900186958	1
ENSDARG00000003153	cpsf5	62.9733333333333	56.3966666666667	-0.06838679407864	0.750048150840139	1
ENSDARG00000003157	nfkbil1	5.42666666666667	6.53666666666667	0.354081563364522	0.018308995391487	0.212105008370626
ENSDARG00000003165	nr2f6b	73.2366666666667	65.9733333333333	-0.067170663871286	0.646635285048581	1
ENSDARG00000003167	mlst8	13.5333333333333	14.8433333333333	0.219975900527325	0.134156694109794	0.557631263755949
ENSDARG00000003169	magi1b	20.4666666666667	14.65	-0.399461796171534	0.011037992888918	0.162578658461981
ENSDARG00000003175	stx5al	14.03	11.27	-0.234891276506784	0.147582644919272	0.582168239472803
ENSDARG00000003181	sult1st4	1.75	0.69	-1.17204916677888	0.001381493611328	0.054790071033563
ENSDARG00000003189	psmd1	72.7633333333333	51.7233333333333	-0.374380716192731	0.262753529053772	0.729547658219308
ENSDARG00000003193	rassf7b	7.24333333333333	7.95333333333333	0.220845685482298	0.244661424222998	0.706156641039499
ENSDARG00000003197	wdr21	16.3666666666667	13.0433333333333	-0.529985793018968	0.02874100447548	0.270883329248482
ENSDARG00000003200	foxm1	12.7633333333333	8.96	-0.444680584313339	0.051415382764795	0.357594604697626
ENSDARG00000003203	rhcga	0.07	0.12	-0.123333272009688	0.902113276679034	1
ENSDARG00000003205	ngly1	7.9	8.15666666666667	0.193373362105664	0.490351872956006	0.925900397132095
ENSDARG00000003206	chchd6a	8.60333333333333	14.7833333333333	0.709134535343314	0.002528223549638	0.075263873022478
ENSDARG00000003207	mterf3	5.28333333333333	5.64	0.181111665708516	0.348310531415427	0.822847226639371
ENSDARG00000003208	pomk	2.62666666666667	2.58333333333333	0.057203783549637	0.776819364347324	1
ENSDARG00000003210	ANO2 (1 of 3)	0.133333333333333	0.066666666666667	-0.746580030790334	0.377249118036619	0.850992854994095
ENSDARG00000003213	naa15a	46.1466666666667	42.31	-0.041211236791765	0.761653123868413	1
ENSDARG00000003216	anxa2a	68.3266666666667	81.9566666666667	0.352675884927446	0.045220672174343	0.33550777499099
ENSDARG00000003217	urb2	10.39	10.4733333333333	0.090843346071035	0.728051436069724	1
ENSDARG00000003219	bin2a	6.64666666666667	7.09333333333333	0.177102409132263	0.27162632859715	0.740925305003932
ENSDARG00000003229	gdf9	0.09	0.156666666666667	0.76255208735923	0.314046360952002	0.784347377835474
ENSDARG00000003235	nup88	17.76	15.32	-0.045049624514923	0.859928020590582	1
ENSDARG00000003244	gbp3	4.05333333333333	2.93333333333333	-0.507235659202207	0.048953240335077	0.349470968833326
ENSDARG00000003250	pik3cd	0.416666666666667	0.41	0.06388778398989	0.791119520865185	1
ENSDARG00000003251	zbtb22b	5.36	4.79	-0.070537156754097	0.724163601312728	1
ENSDARG00000003257	zgc:101559	5.32333333333333	5.18333333333333	0.043758402554011	0.773089696445963	1
ENSDARG00000003259	lox	0.02	0.026666666666667	0.566620470560704	0.642627227856675	1
ENSDARG00000003269	clcn3	20.67	19.23	-0.014684864535187	0.93197054923228	1
ENSDARG00000003270	dhps	12	15.3133333333333	0.445031843782051	0.014273687129507	0.188273966401949
ENSDARG00000003281	pik3ip1	7.93666666666667	11.6566666666667	0.153580771861397	0.714264688496239	1
ENSDARG00000003287	wdr12	26.7966666666667	30.0533333333333	0.304530634158541	0.346923171264818	0.821813614643756
ENSDARG00000003290	dab1b	1.76	1.61666666666667	-0.121517445762564	0.691666181514568	1
ENSDARG00000003293	sox9a	20.55	21.88	0.177087293459423	0.195893340814787	0.644351913336968
ENSDARG00000003303	stc1	0.04	0.106666666666667	1.31796477240501	0.256170927139869	0.720313927961552
ENSDARG00000003307	stx16	10.71	11.8566666666667	0.257754721200835	0.363073665456555	0.839272639901152
ENSDARG00000003308	emc2	51.2066666666667	44.79	-0.103616738419204	0.635469217632028	1
ENSDARG00000003311	pank2	8.43666666666667	7.67666666666667	-0.049665201371277	0.744175709736119	1
ENSDARG00000003313	EPS8L1 (1 of 2)	0	0	0	1	1
ENSDARG00000003320	fam91a1	5.57333333333333	3.88666666666667	-0.411537917167383	0.031986741574835	0.286387899615903
ENSDARG00000003326	cacng5a	0.12	0.023333333333333	-1.87513173869483	0.144890084729355	0.577583493350327
ENSDARG00000003328	fam178a	3.42333333333333	2.48666666666667	-0.370971731039081	0.019395051987452	0.218336592663266
ENSDARG00000003344	trpc2b	0.133333333333333	0.063333333333333	-0.771428489850873	0.166964972600104	0.605833629748071
ENSDARG00000003373	commd2	23.0566666666667	24.41	0.166866574161064	0.358810510376668	0.834821619226019
ENSDARG00000003375	gng12a	16.3033333333333	16.4733333333333	0.098214196119952	0.575052036035101	0.98454853182318
ENSDARG00000003380	PAOX	1.74666666666667	1.59333333333333	-0.048937339833441	0.827871310623219	1
ENSDARG00000003381	si:ch211-266g18.6	2.14333333333333	1.07666666666667	-0.805001948377616	0.041622140933172	0.322416989705133
ENSDARG00000003382	cwc25	16.0166666666667	32.0533333333333	0.97861958794338	5.0023417167272e-05	0.008099118226457
ENSDARG00000003383	asb8	5.26666666666667	3.36333333333333	-0.558928027920805	0.003463383730221	0.088238705325087
ENSDARG00000003395	col4a3	2.55666666666667	3.01	0.366035456772513	0.099538306125206	0.485079791150641
ENSDARG00000003398	rbpja	17.17	17.67	0.150087603924497	0.490616877404885	0.926181131873939
ENSDARG00000003399	fgf8a	7.98666666666667	11.59	0.626834224668832	0.000838629951618	0.042393409633605
ENSDARG00000003403	tenm1	0.776666666666667	0.593333333333333	-0.302326197108167	0.180303629886872	0.619208966688401
ENSDARG00000003411	foxa2	8.7	7.78	-0.072065351328224	0.691996867438189	1
ENSDARG00000003414	capslb	1.12666666666667	1.37666666666667	0.356503625232893	0.307761402424218	0.779983875776228
ENSDARG00000003420	chrna5	1.80666666666667	3.05	0.649528897904563	0.084475815383678	0.45253175652212
ENSDARG00000003421	igf2bp2a	4.67333333333333	4.00333333333333	-0.143213103216639	0.370909326089882	0.846792394112674
ENSDARG00000003429	hnrpdl	120.07	84.2966666666667	-0.297539053952132	0.372287145338247	0.848475120941735
ENSDARG00000003444	dhrs7	6.32	5.16666666666667	-0.230376287567861	0.507112188185388	0.938626168612114
ENSDARG00000003446	ippk	14.6633333333333	15.3066666666667	0.147481617223768	0.444766733840625	0.886915961843342
ENSDARG00000003449	pde10a	1.80666666666667	1.63	-0.061625906355033	0.773944013242793	1
ENSDARG00000003462	fech	18.83	16.46	-0.103730158798647	0.570178201661932	0.98454853182318
ENSDARG00000003469	neurod4	44.62	32.3933333333333	-0.396620021258038	0.033765837691579	0.292178396333732
